video_id,title,description,published_at,tags,hashtags,duration,view_count,like_count,comment_count
vtbFpFuzSdE,Top Fashion Expert Reveals Best Designer Brands,"Fashion designers from all over the world have joined together and created unique outfits for one smart cat. We present to your attention 23 costumes  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusicThere you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #design #fashion",2024-11-15T14:01:02Z,catpusic|cat|the cat pusic|catpusic team|armani|prada|d&g|Gucci|design|fashion|moda|podium|cat podium,#cat|#design|#fashion,PT5M47S,13943,1306,171
9rRwk6WISW0,Meow From The Hell. Cat's Reaction To His Own Horrible Meow,"Once in a veterinary clinic, Pusiс had to take blood from his paw for further analysis. But the cat, seeing the veterinarian with a syringe who was trying to do something with his paw, meowed loudly and screamed. After a long time, we decided to watch at home, will he recognize his meow from the veterinary clinic? We will turn on the video and see his reaction  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #catreaction #meow",2024-11-08T14:45:00Z,catpusic|the cat pusic|catpusic team|kitten mila|cat Mila|pusic and mila|meow|meow from Hell|cat from hell|cat reaction meow|cats reaction,#cat|#catreaction|#meow,PT1M56S,89813,1324,203
6xhnqhM9vQY,Why Does The Kitty Shows Her Tongue To Everybody?,"We noticed unusual behavior of Mila the kitten, for some reason she started showing her tongue to everyone. What does this mean or what did she want to say by doing this?  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #kiten #tongue",2024-11-02T14:00:07Z,catpusic Team|catpuisc|kitten mila|Mila|cat and kitten|kitten|cat|tongue,#cat|#kiten|#tongue,PT2M26S,307936,1766,200
EWZkUBTdEho,Mr. Skeleton's Visit. Cats' Reaction / Halloween,"A unique guest came to us for Halloween. Mr. Skeleton. He lay down to rest on the sofa and the cats suspected something. Turn on the sound and watch the skeleton  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusicThere you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #halloween #cat #skeleton #Mila",2024-10-27T16:00:10Z,halloween|cat|Mila|skeleton|cat reaction|catpusic|cat pusic|the cat pusic|catpusic Team,#halloween|#cat|#skeleton|#Mila,PT5M58S,7529130,2563,234
Miu3cvvepi4,Cats Try Surströmming - The Smelliest Food In The World!,"Our cats will try the much talked about and shawn Swedish delicacy Surströmming. Do they really trigger the gag reflex in humans? What about cats? We'll check it out now  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #surstromming #cat #reaction",2024-10-18T14:30:10Z,catpusic|cat pusic team|mila and pusic|kitten mila|Surströmming|surstromming|cat surstromming|cat reaction|cat reaction surstromming,#surstromming|#cat|#reaction,PT3M30S,1032346,12979,2014
kuxisswi9E4,I'm Celebrating 10 AMAZING Years with My Party Cat!,"The smartest cat turned 10 years old! The anniversary date! He became older and wiser. But despite this, he had a happy birthday and received many, many gifts!  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #happybirthday #happy",2024-10-12T15:30:13Z,catpusic|the cat pusic|cat mila|kitten mila|pusic and mila|happy birthday pusic|happy birthday cat|anniversary|happy,#cat|#happybirthday|#happy,PT9M10S,358702,5514,1861
Qwx1jLO7Vqc,Extreme Game of Tag!,"When Mila was a little kitten, she liked to chase Timofey's legs, but when she grew up, Timofey started to chase her. Times are changing...  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #tag #extreme #cat",2024-10-04T12:30:33Z,extreme|cat|catpusic|the cat pusic|game tag|tag|extreme cat|kitten mila|cat mila|catPusic Team,#tag|#extreme|#cat,PT2M16S,159741,2036,172
ADmLD4WHlCU,FIRE IN THE ATTIC! Do the Cats Have What It Takes to Rescue?,"Every time the attic stairs in the house come down to the floor, two cats immediately come running and look up. But who has the courage to climb up at a large angle? Who will risk it?  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #parkour #superhero",2024-09-27T16:15:00Z,catpusic|CatPusic Team|Mila kitten|Mila and Pusic|cat|kitten|meow|parkour|extreme,#cat|#parkour|#superhero,PT3M53S,37382,2293,188
SNjxiCVthjE,Tutorial The Best Relaxing Massage Ever,"Massage from a cat, with the help of which any diseases in the spine and stomach are removed. How to do it? Mila will teach you. She will conduct a masterclass  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #massage #relaxing",2024-09-20T15:30:11Z,catpusic|the cat pusic|kitten Mila|cat Mila|CatPusic Team|Pusic and Mila|massage|relax|relaxing,#cat|#massage|#relaxing,PT2M31S,637507,4671,405
2pjLHU0m6DQ,24 HOURS to Uncover the TRUTH About Mila!,"Pusic the cat had gone through this before, and for Mila it was time to visit the vet and have an operation. What kind of operation it was and how it all went you will find out in the video  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #kitten #meow",2024-09-13T15:30:00Z,catpusic|the cat pusic|kitten Mila|cat Mila|Pusic and Mila|cat veterinar|cat vet,#cat|#kitten|#meow,PT10M24S,509094,3239,310
QIju7NWYcR8,Cats Lived 30 Days Without Water,"For cats who like to drink water, we bought a new drinking bowl and left it for a whole month. Will they drink water from the fountain?  Meet the revolutionary pumpless cat water fountain—Elfin Fountain!  -Pumpless design, no cleaning hassle, super easy to clean. -No electrocution risks. -No wire limitation, work up to 30 days on a single charge. -Smart detection, dispenses automatically.  Check Elfin Fountain here: https://bit.ly/3YorEvh  BOGO Code: PUSIC  Enjoy amazing buy one get one free by using my code  （Add Elfin Fountain and  filters to cart, apply the code when settle the payment to save.）  #elfinfountain #pumpless #MagDrive #catfontain",2024-09-06T15:30:08Z,elfinfountain|pumpless|MagDrive|catfontain|water|cat water|Fountain|cat pusic|the cat pusic|kitten Mila|Mila,#elfinfountain|#pumpless|#MagDrive|#catfontain,PT6M8S,189309,2321,217
cbMHIxGx3eo,Cat Teaches Kitten To Play Billiards,"6 years ago Pusic played billiards and hit the balls into the hole. Now he has a student, and he shows her how play billiards.  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #kitten #billiards",2024-08-30T15:30:12Z,Billiards cat|cat pool|pool|final battle|billiards cat pusic|catpusic|cat pusic|the cat Pusic|kitten Mila|Mila|billiards Mila,#cat|#kitten|#billiards,PT8M15S,555686,5146,340
xe8GEX5-cx4,Cat Language Decoded What Your Pet is Trying to Tell You,"We managed to decipher the cat language. People didn’t understand it for many, many years. We were able to crack it, and we present to you the translation on the video. Look! What are our cats talking about?  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #language #hack",2024-08-24T14:30:23Z,catpusic|cat pusic|the cat pusic|Cat language|language|cat hack|kitten Mila|Mila|cat pusic and kitten Mila,#cat|#language|#hack,PT1M54S,118333,2183,191
aQONqXZZntw,Kitten Is Turning Into Monkey,"The kitten grows by the day. And then we noticed that her tail is very similar to the tail of a monkey. And the way she walks with him, or rather drags him across the floor, the way she jumps, etc. Watch for yourself and write your opinion in the comments  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #monkey #kitten",2024-08-17T18:00:01Z,catpusic|catpusic team|monkey cat|monkey kitten|kitten Mila|kitten|Pusic and Mila,#cat|#monkey|#kitten,PT2M17S,138167,1731,126
QV1i7NxuGKg,They Do Bathing Together. Will we survive?,"Our cat and kitten went to a dirty place and stained their fur coats. To prevent them from swallowing dirt when washing, we decided to wash them with water and shampoo. We tried to bathe them together in the same bath. Did we succeed?  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #kitten #meowing",2024-08-10T14:30:18Z,catpusic|the cat pusic|catpusic team|mila kitten|kitten|meow|kitten Mila,#cat|#kitten|#meowing,PT3M31S,182246,3046,295
4nl1AUUCbBA,One Plate For Two. Who Will Win? Cat or Kitten?,"Let's do a little experiment. We'll have one plate of food. We will bring this plate between a hungry cat and a kitten. How will they share the food for two?  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #kitten #food",2024-08-04T15:45:00Z,catpusic|the cat pusic|meow|kitten|kitten Mila|Mila|food|Cat or Kitten,#cat|#kitten|#food,PT2M39S,150353,2689,279
WXdWBZ37fzk,Prison Break. The real story,"A little kitty tries to make her first escape in her life. But she is disturbed by the guard who controls the territory. There are no impossible tasks for the kitty, she tries to do it...  The house is large, but the kitten is still very small. At night, without our supervision, she can go into many dangerous places and fall from a great height. Plus, it is unknown how the kitten and the cat will interact with each other at night. That is why we play it safe and leave the kitten separately at night and put a net around for her own good. And now, 5 days later, she already finds out how to get out of the barrier  📌 If you want to support the channel and make a donation,  here is the link: https://www.donationalerts.com/r/catpusic There you can choose a currency that is convenient for you  📩 For any questions, e-mail: catpusic@gmail.com  ► Instagram: https://www.instagram.com/catpusic/ ► Facebook: https://www.facebook.com/catpusic  #cat #kitten #meow",2024-07-28T14:00:32Z,catpusic|the cat pusic|meow|cat|cats|kitten|kitten reaction|prison break,#cat|#kitten|#meow,PT2M44S,136670,2472,230
